id,title,author,genre,story,thumbnail_url,webtoon_url
85,신선한 후궁님,돗개,로맨스,"하루아침에 인간이 되어버린 3900살 신선 ‘호랑’.
신력도, 도원경도, 인성도 잃은 그녀 앞에 나타난 건,
다름 아닌 자신의 복숭아를 훔쳐 달아났던 조선의 임금 ‘이휼’이었다.
갈 곳을 잃은 호랑은 자신을 궁에서 머물게 해줄 것을 제안하고,
휼은 그녀가 오랜 가뭄을 끝내줄 거라 믿으며 부탁을 들어주게 되는데…",https://image-comic.pstatic.net/webtoon/814544/thumbnail/thumbnail_IMAG21_97284528-f977-476a-942f-9dd9a35be71d.jpg,https://comic.naver.com/webtoon/list?titleId=814544&tab=dailyPlus
86,하이웨이 투 헬,가개비,액션,"*본 작품은 격주로 연재됩니다.*
'조선 최초의 엑소시스트'
호환으로 의심되는 연쇄살인이 일어난 조선,
반쪽짜리 몸을 가진 소년과 조선인 최초의 신부가 함께
서양의 악마와 싸워나가는 조선판 엑소시즘 이야기.",https://image-comic.pstatic.net/webtoon/799561/thumbnail/thumbnail_IMAG21_32eadd33-ff1d-4311-8d77-2fd197a91644.jpg,https://comic.naver.com/webtoon/list?titleId=799561&tab=dailyPlus
87,던전 탈출이 너무 힘들다,김자까,액션,"갑작스런 죽음으로 사후세계에 온 주인공 [고인성]
이곳은 지옥이나 천국이 아닌 던전, 저승과 이승 사이에 놓인 공간이다.
그것도 방송 시스템이 탑재된 던전.
저승의 수많은 망자가 주인공의 모습을 시청하는 가운데, 사후세계를 탈출하기 위해 고인성은 도전자들과 힘을 합쳐 던전을 클리어해 나간다.",https://image-comic.pstatic.net/webtoon/806225/thumbnail/thumbnail_IMAG21_e098ec49-8ead-45a8-9fc8-f7243c261a87.jpg,https://comic.naver.com/webtoon/list?titleId=806225&tab=dailyPlus
88,도돌이표,으겸2,로맨스,"결혼식을 앞두고 자신의 연인 마루를 잃고 절망적인 삶을 살아가는 솜이.
그런 그녀 앞에 의문의 무당 연화가 나타난다.
'강마루, 그를 다시 만나고 싶습니까?'
연화의 힘으로 하루아침에 4년 전의 과거로 되돌아간 솜이, 하지만…
솜이의 앞엔 전혀 다른 모습의 마루가 나타나고, 과거로 돌아간 솜이는 모든 게 꼬여만 간다.",https://image-comic.pstatic.net/webtoon/813097/thumbnail/thumbnail_IMAG21_ab56b2a2-6f1c-44dc-aa7e-7800ec98f9d7.jpg,https://comic.naver.com/webtoon/list?titleId=813097&tab=dailyPlus
89,죽어도 다시 한번!,이지원,로맨스,"예쁜 연인이던 은수와 원오는 3년간의 결혼 생활 후 남보다 못한 원수지간으로 갈라선다.
이혼 후 2년 뒤, 미국에서 사업에 크게 성공한 원오는 한국으로 돌아와 은수와 재회하지만, 은수의 곁은 그녀를 줄곧 짝사랑해온 태인이 지키고 있다.
2년만에 셋이서 재회하게 된 그날 밤, 셋은 같은 와인을 마시고 5년 전 과거로 회귀하게 된다.
은수의 완강한 의지로 은수와 원오는 다시 이혼을 준비하고, 태인은 다시 은수를 빼앗길 수 없다는 불안감에 원오와 대립하게 된다.
하지만 다시 얼굴을 부딪히고 살게 된 은수와 원오는 과거에 몰랐던 서로의 모습들을 알아가며 흔들리는데.",https://image-comic.pstatic.net/webtoon/804158/thumbnail/thumbnail_IMAG21_fc366de2-7a4f-46a7-87b7-e81a76dfdaff.jpg,https://comic.naver.com/webtoon/list?titleId=804158&tab=dailyPlus
90,도망 여주의 옆집에 살고 있습니다,벨루하,로맨스,"7년 차 헌터로 평범한(?) 삶을 살아가던 중,

문득 소설 속 여주의 옆집 주민 '세이나'에 빙의했음을 깨달아버렸다.

그것도 도망친 여주가 기억상실증에 걸리는 로맨스 판타지 소설에.

그런데… 왜 자꾸 남주 후보들이 나한테 관심을 갖는 건데?",https://image-comic.pstatic.net/webtoon/805705/thumbnail/thumbnail_IMAG21_31149027-5d34-4f93-a1d7-e0da57613a6d.jpg,https://comic.naver.com/webtoon/list?titleId=805705&tab=dailyPlus
91,"모든 숨마다, 너",클로버9,로맨스,"업계에서 인정받는 패션쇼 연출가 치린.
겉모습은 씩씩해 보이지만, 마음 한쪽엔 아물지 않은 상처를 안고 있다.
업무에 자신을 내던지며 상처의 아픔을 이겨내는 그녀 앞에 나타난 다국적 패션 기업 이사. 지헌.
그런데, 이 남자 밑도 끝도 없이 치린에게 직진한다.
치린은 자신의 커리어를 지키기 위해 지헌의 유혹을 온몸으로 뿌리치려 하는데….",https://image-comic.pstatic.net/webtoon/802941/thumbnail/thumbnail_IMAG21_fec56346-310d-4fe1-a0e7-db94057dbe51.jpg,https://comic.naver.com/webtoon/list?titleId=802941&tab=dailyPlus
92,등교하는 근식이,무지개 멍멍이,액션,"2년 전 불의의 사고를 겪은 이후, 근식의 주변에서는 매주 끊임없는 위험들이 발생한다.
근식은 자신의 피해자인 이웃과 친구들을 구하며 닥쳐온 사명의 정체를 파헤쳐 간다.",https://image-comic.pstatic.net/webtoon/784824/thumbnail/thumbnail_IMAG21_132a4cbc-b50f-48cf-8622-7a27a24c7d77.jpg,https://comic.naver.com/webtoon/list?titleId=784824&tab=dailyPlus
93,구마흥신소,동훈,드라마,"악귀에 빙의된 악인을 잡으러 다니는 구마흥신소의 마추은. 착해빠진 고등학생 오구민. 구민은 어느 날 악귀에게 사고를 당하고 이로 인해 추은을 만나게 된다. 각자의 사연을 가진 5명의 주인공들. 그 누가 알아주지 않지만 구마흥신소 일행은 이 사회의 어둠 속에서 악귀, 그리고 악인을 추적한다.",https://image-comic.pstatic.net/webtoon/811616/thumbnail/thumbnail_IMAG21_38ed6ca2-2a95-4861-b224-8be12793d7b9.jpg,https://comic.naver.com/webtoon/list?titleId=811616&tab=dailyPlus
94,날 죽일 마법사는 누구,백후추,판타지,"마법 학교 파필론. 
만년 낙제생 레아의 아카데미 라이프는 고난의 연속이다. 
최고의 엘리트인 소꿉친구 시온과의 관계를 숨기기 급급한 어느 날, 
정체불명의 전학생 준이 나타나고 레아에겐 죽음의 기운이 서리게 되는데... 
과연 그녀를 죽이게 될 마법사는 누구?!",https://image-comic.pstatic.net/webtoon/796779/thumbnail/thumbnail_IMAG21_58fd7363-864b-4abb-b623-32f7352ccf30.jpg,https://comic.naver.com/webtoon/list?titleId=796779&tab=dailyPlus
95,두 번 사는 음악천재,정기림,드라마,"뮤지션은 죽어도 죽지 않는다. 다만 커버될 뿐이다.
기타 하나로 대한민국의 전설이 된 싱어송라이터 김한석…
사망 30년 후 스트리밍 시대의 대학생으로 깨어나다!",https://image-comic.pstatic.net/webtoon/803120/thumbnail/thumbnail_IMAG21_536ac08d-87a8-4ef7-9783-1e21f6694bed.jpg,https://comic.naver.com/webtoon/list?titleId=803120&tab=dailyPlus
96,시크릿 플레이어,냠냠이,액션,"귀가 도중 신도림역에 생긴 싱크홀을 발견한 주인공.
서둘러 집으로 돌아갔지만 피투성이가 된 가족들을 발견하고 충격에 빠진다.
이때 모르는 번호로 걸려온 한 통의 전화.
수화기 너머 여성은 이 모든 게 고도로 발전한 AI에 의해 일어났고,
가족을 되찾기 위해서는 ‘플레이어’가 되어야 한다고 알려준다.
주인공은 가족을 되살리고, 사건의 정체를 파악하기 위해 '플레이어'로 등록한다.",https://image-comic.pstatic.net/webtoon/800598/thumbnail/thumbnail_IMAG21_40fbbde6-aded-4efb-8625-b011425668fe.jpg,https://comic.naver.com/webtoon/list?titleId=800598&tab=dailyPlus
97,작까세요,에크치,일상,"드라마 작가를 꿈꾸는 설나진은 드라마 작가 작업실의 막내 작가로 입사하게 된다.
꿈을 이뤘다는 행복감도 잠시, 선배들의 美친 갑질이 시작되는데...
그러던 어느 날, 모종의 사건으로 나진의 인생이 송두리째 흔들린다.
인생 전부를 배팅한 나진의 복수...!
막내도 밟히면 꿈틀하거든요.",https://image-comic.pstatic.net/webtoon/816643/thumbnail/thumbnail_IMAG21_21d16c84-91fa-4911-8352-1385c769aba4.jpg,https://comic.naver.com/webtoon/list?titleId=816643&tab=dailyPlus
98,사랑의 새싹약국,정해솔,로맨스,"스타일 다른 네 명의 꽃미남약사를 전략으로 내세운 '새싹약국'
전략이 과했는지 나날이 손님이 늘어가자 약국장 '고찬영'은 고객 감소라는 목표를 가지고
과감히 여자 알바를 고용하기로 한다.
목표에 정확히 부합하는 지원자를 채용하려던 찰나!
건물주 할아버지의 낙하산 줄을 타고 '서 영'이 내려오는데...
""내가 왜 저 개똥같은 여자를 고용해야 하는 건데!?""",https://image-comic.pstatic.net/webtoon/792645/thumbnail/thumbnail_IMAG21_2e646e14-5cb6-4455-a209-392fa90a9e9a.jpg,https://comic.naver.com/webtoon/list?titleId=792645&tab=dailyPlus
99,신 고구려전기,장작가,무협/사극,"꿈속에 펼쳐진 세상,
그곳은 고구려 말기였고,
나는 연개소문의 아들 연남생이 되었다.

현실의 나는 김남생이니……",https://image-comic.pstatic.net/webtoon/801476/thumbnail/thumbnail_IMAG21_7540dc40-0e34-428d-aaf5-4c52bae2750e.jpg,https://comic.naver.com/webtoon/list?titleId=801476&tab=dailyPlus
100,잔반없는 날,AHN,액션,"천계 최고의 요리사였으나 지상으로 추방당한 천숙.
천계로 다시 돌아가기 위해 지상의 학교에 다니고 있던 공주의 병을 치료하고자

고등학교 영양사로 부임한다.
부임 첫 날, 산의 정기를 어지럽히는 멧돼지로 인해 길을 잃은 '강바람'을 발견하고,

천숙은 바람과 협력해 멧돼지를 처치한다.
이후 학교에는 잠시간의 평화가 찾아오고, 근처 산의 영물들에게 소문이 퍼져

점차 천숙을 찾아와 도움을 요청하는 이들이 늘어난다.
천숙은 그들의 부탁을 해결해주며 공주의 병을 치료할 방법을 찾아간다.",https://image-comic.pstatic.net/webtoon/810283/thumbnail/thumbnail_IMAG21_edade493-6cac-4cdb-b445-a02cd2f1ec3b.jpg,https://comic.naver.com/webtoon/list?titleId=810283&tab=dailyPlus
101,삼체,류츠신,드라마,"나노 과학자 왕먀오. 어느날 그의 눈 앞에, 죽음의 카운트 다운이 보이기 시작한다.
중국 문화 대혁명의 광기 속에서 모든 것을 잃은 천재 과학자.
인류를 대상으로 한 복수가 그녀의 손에서 시작된다.
우주적 광기와 폭력. 그 안에서 인류를 지키려는 자들의 싸움이 시작된다.",https://image-comic.pstatic.net/webtoon/791631/thumbnail/thumbnail_IMAG21_7378697426761507378.jpg,https://comic.naver.com/webtoon/list?titleId=791631&tab=dailyPlus
102,이야기 들어주는 남자,서진,스릴러,"""방탈출 게임의 특별 규칙, 손님의 숨겨진 과거와 진실을 알아내라""
방탈출 시설의 '도우미'로 강제 채용 당한 남자 심우재. 그곳에 끌려온 손님을 도와 목숨을 걸고 탈출해야 한다. 하지만 도우미에겐 손님의 과거와 진실을 알아내야 하는 추가 비밀 미션이 주어지는데... 밝히고 싶지 않은 이야기를 알아내라. <이야기 들어주는 남자>",https://image-comic.pstatic.net/webtoon/803541/thumbnail/thumbnail_IMAG21_3fc183ac-11af-4c97-bda5-a35a598f6831.jpg,https://comic.naver.com/webtoon/list?titleId=803541&tab=dailyPlus
103,옥타곤 리벤지,꽁테,액션,"""치고받고 서로가 피를 보는, 그딴 게 스포츠야?"" 

목표가 없고 무미건조한 일상을 살아가던 하율은 
친구 홍민과 코치 상준에 의해 인생의 터닝포인트를 맞이한다. 

어릴 적 아빠와의 추억이 담긴 격투기. 
하지만 격투기는 하율의 아빠를 죽음으로 몰아넣었다. 

아빠를 죽음으로 몰아넣은 장본인 존스 알베스에게 복수하기 위해 
하율은 다시 글러브를 잡다. 

""재능 위의 재능, 하율은 그 벽을 뚫을 수 있을까?""",https://image-comic.pstatic.net/webtoon/814207/thumbnail/thumbnail_IMAG21_fb192e89-bdea-4f0e-bfa4-50b0f0f3a2d1.jpg,https://comic.naver.com/webtoon/list?titleId=814207&tab=dailyPlus
104,킬 더 엠페러,유황,판타지,"“태양은 하나여야 한다.”
“두 개의 태양은 제국민들을 태워 죽일 뿐이다.”

제국을 호령하던 대마법사, 알렉사르.
자신이 믿고 따르던 절친한 친우 길리언 테르시오스에게 배신당한 후
소국 변방의 검술 명가 망나니로 환생한다.
절친했던 친우이자 대륙의 유일한 9성급 검사, 길리언에게
피의 복수를 하기 위해 대마법사 알렉사르가 움직인다.",https://image-comic.pstatic.net/webtoon/817117/thumbnail/thumbnail_IMAG21_4cc5c224-5b5c-436d-9d05-5d7e58a63786.jpg,https://comic.naver.com/webtoon/list?titleId=817117&tab=dailyPlus
105,철의 영혼 아누비스,김연승,판타지,"인간과 로봇의 중간 형태의 타이탄 ""철기병"". 귀족의 철기병에 의해 모든 걸 잃은 소년 ""레이""는 아이러니하게도 철기병을 발굴하여 귀족에게 파는 일을 하게 되는데, 또다시 귀족에게 배신당하여 죽임을 당할 뻔한 그 순간, 시그니처 철기병인 ""아누비스""의 선택을 받아 강력한 힘을 갖게 되고, 귀족에 대한 증오심을 폭발시키며 복수를 시작한다.",https://image-comic.pstatic.net/webtoon/805441/thumbnail/thumbnail_IMAG21_907263a9-0bfc-40ed-bf17-a8c59db7d4f3.jpg,https://comic.naver.com/webtoon/list?titleId=805441&tab=dailyPlus
106,육식고휴재,반적광,액션,"대한민국 최대 깡패학교 육식고에서 변신을 못하는 호랑이 강유정은 지옥같은 학교생활을 경험한다. 그러던 어느 날 늑대 우종화가 그에게 함께 싸우자는 제안을 하고, 나약한 스스로에게 환멸을 느낀 유정은 변화를 결심한다. 이후 힘든 수련을 통해 점점 강해진 그는 육식고의 맹수들을 차례로 상대하게 되는데…

유정은 호랑이로 변신하여 육식고를 평정할 수 있을까?",https://image-comic.pstatic.net/webtoon/804364/thumbnail/thumbnail_IMAG21_3be054f9-7a46-4481-86f6-a3203fff13b5.jpg,https://comic.naver.com/webtoon/list?titleId=804364&tab=dailyPlus
107,황후의 립스틱,커피콩,로맨스,"메이크업 아티스트를 꿈꾸는 평범한 고등학생 이재인.
우연히 립스틱 하나를 줍게 되고, 립스틱으로 인해 거울 속으로 빨려 들어간다.
눈을 떠보니 더 이상 평범한 얼굴의 고등학생 이재인이 아닌,
모든 게 완벽한 초절정 미녀 로에멘델의 공주 제인 리샤르 도트리슈가 되어버렸다.
게다가 황태자와의 결혼이라니..! 
다시 현생으로 돌아갈 유일한 열쇠인 립스틱을 의지하며 방법을 모색해 나가지만,
돌아오라는 건 안 돌아오고 얼굴만 다시 돌아와버린 재인!
손에 쥔 신비한 립스틱과 그동안 쌓아올린 메이크업 실력으로 황실 생활 속 고난과 역경을 헤쳐나가는데..
장점은 살리고 단점은 커버하는 진짜 메이크업을 보여준다!",https://image-comic.pstatic.net/webtoon/793685/thumbnail/thumbnail_IMAG21_3978711899131949880.jpg,https://comic.naver.com/webtoon/list?titleId=793685&tab=dailyPlus
108,본투비갓,턱점,판타지,"돈에 미친 양아치 선도부 ‘김태성’.
어느 날 옆집으로 이사 온 무당 ‘화려한'을 만난 이후로 그의 주변에 무당이 하나둘씩 꼬이게 되고, 귀신에 씌인 존재가 태성을 공격하기 시작하는데…
태성에게 요괴 '두억시니'를 빙의시키는 화려한.
과연 태성은 두억시니와 함께 자신의 목숨을 지킬 수 있을까?",https://image-comic.pstatic.net/webtoon/784846/thumbnail/thumbnail_IMAG21_7147269998899651127.jpg,https://comic.naver.com/webtoon/list?titleId=784846&tab=dailyPlus
109,후드,후렛샤,액션,"오직 인싸가 되는 것 만이 관심사인 평범한 고등학생 김혁. 
친구들의 관심이 너무 고파 중고거래로 얻은 후드를 입었는데, 어? 이게 뭐야??
괴상한 능력이 내 몸을 감싸고 내 몸이 공중에 떠오르며…
나에게 하늘을 날 수 있는 초능력이 생겼다!!!
고대신의 힘을 가진 전설의 힘 샥티가 깃든 후드를 입고
K-슈퍼패션고딩히어로가 된다!!",https://image-comic.pstatic.net/webtoon/812383/thumbnail/thumbnail_IMAG21_9266325e-c5d1-4b35-9f23-92a20ee0af68.jpg,https://comic.naver.com/webtoon/list?titleId=812383&tab=dailyPlus
110,관찰일기,파랑,로맨스,"지언은 우연히 같은 과 동기인 연성을 수업에서 마주치게 된다.
같은 과지만 처음 보는 듯한 얼굴에 지언은 연성에게 관심을 갖게 되지만, 대놓고 지언을 피하는 연성.
하지만 연성은 본의 아니게 지언과 계속 엮이게 되면서 자신의 비밀을 들키고 마는데…
과연 연성은 지언을 통해 자신의 트라우마를 딛고 일어설 수 있을까?",https://image-comic.pstatic.net/webtoon/784835/thumbnail/thumbnail_IMAG21_8b77461e-329b-4df3-81e2-6bee3697e929.jpg,https://comic.naver.com/webtoon/list?titleId=784835&tab=dailyPlus
111,소년만화에서 살아남기,김경호,판타지,"세상에서 가장 무서운 안티는 팬이라는 말이 있다.
이희로가 어린 시절부터 덕질해온 만화책 <모험왕>의 완결은 허무하게 끝이 났다.
하지만 뛰는 독자 위에 나는 작가가 있다.
작가의 행보와 어처구니없는 완결에 분노한 희로의 항의 메시지에 작가는 '그럼 당신이 해보시겠습니까?'라는 답장에 <모험왕> 속 인물로 눈 뜨게 된다.

하지만, 모든 빙의가 아름답지는 않는 법.
희로의 영혼이 들어간 인물은 1권 1화에 주인공 '레오'의 전투력 측정기로 사용되고 퇴장하는 말 그대로 엑스트라였다.
그런 희로 앞에 나타난 메시지. [지면을 차지하고 지면을 확보해, 완결까지 살아남으시오.]

재등장 확률 0%, 능력도 기술도 전무!
가진 거라곤 <모험왕>의 줄거리를 안다는 독자라는 것뿐.
세계관 최약체로 시작하는 하드코어 생존기,",https://image-comic.pstatic.net/webtoon/793615/thumbnail/thumbnail_IMAG21_73c877ba-201d-4707-809b-948c81392785.jpg,https://comic.naver.com/webtoon/list?titleId=793615&tab=dailyPlus
112,마녀의 소녀,제피가루,드라마,"눈에 띄지 않은 평범한 여고생 안나린은 같은반 동준을 짝사랑한다.
소원을 말해보라는 신비스러운 전학생 진희에게 사랑을 이루게 해 달라고 소원을 빌고
정말 그 소원은 마법처럼 이루어진다.
하지만 소원을 이뤄진 뒤  끔찍한 대가가 안나린을 기다리고 있었다.",https://image-comic.pstatic.net/webtoon/789612/thumbnail/thumbnail_IMAG21_20551414-7199-4250-9a58-320adb86fcef.jpg,https://comic.naver.com/webtoon/list?titleId=789612&tab=dailyPlus
113,게임의 법칙,유티스트,액션,"격투게임 <블러드피스트>의 고인물인 윤시우에게 특이점이 왔다.
현실에서도 게임 속 커맨더가 보이는 것.
게임에 지루함을 느끼던 시우는 실제 싸움에 눈을 돌리기 시작했고
자신의 능력을 이용해 학교를 재패하려 했으나,  설표 ""홍민재""에게 패배하게 된다.
그런 그 와의 재대결을 위해 시우는 격투기 동아리 ""라라파루자""에 가입하게 되는데...",https://image-comic.pstatic.net/webtoon/787372/thumbnail/thumbnail_IMAG21_5e2871be-3114-4b55-be8d-2c7c57906cdf.jpg,https://comic.naver.com/webtoon/list?titleId=787372&tab=dailyPlus
114,완벽한 쇼윈도,랑땡,로맨스,"""우리 이렇게 설레도 괜찮은 걸까?

9시 통금, 짧은 치마 금지, 결혼이 아니면 독립 금지.
K-유교 집안에서 자라 자유를 꿈꾸는 희원과
K-종갓집 아들로 대를 잇기 위해 온갖 맞선 자리에 시달리는 지환.

자유를 위한 두사람의
아슬아슬한 계획은 성공할 수 있을 것인지?!""",https://image-comic.pstatic.net/webtoon/806866/thumbnail/thumbnail_IMAG21_4a8441a3-3edd-4ca8-b489-7bb2ddcb3bf1.jpg,https://comic.naver.com/webtoon/list?titleId=806866&tab=dailyPlus
115,너무 잘 보이는 그녀,DoWn,로맨스,"10.0+a 시력을 숨기고 살던 ‘하연희’는 모기를 잡으려다 누군가의 뺨을 때리게 된다.
그런데 그 사람이 우리 회사 최연소, 여직원들의 아이돌! 유정안 대표님?!!
정안은 연희의 시력을 이용해 사내스파이를 잡으려 하는데….
스파이도 잡고, 대표님 마음도 사로잡아버린 연희와 까칠한 대표님 정안의 안구 정화 로맨스.",https://image-comic.pstatic.net/webtoon/804159/thumbnail/thumbnail_IMAG21_b9fc1221-fc8e-451b-aeeb-fe46bbfe504a.jpg,https://comic.naver.com/webtoon/list?titleId=804159&tab=dailyPlus
116,괴담게임,미레,스릴러,"“참가를 환영합니다. 플레이어.”
베일에 싸인 게임, ‘괴담 게임’에 의해 형을 잃은 소년, 강민.
그로부터 5년, 형을 찾고 싶다면 게임에 참여하라는 의문의 전화를 받는다.
제안을 수락하자, 눈앞에 괴담이 나타나기 시작한다.
포기는 곧 죽음. 모든 것을 끝낼 방법은, 게임의 엔딩을 보는 것.
강민은 엔딩에 도달해 형을 찾아낼 수 있을까?",https://image-comic.pstatic.net/webtoon/808732/thumbnail/thumbnail_IMAG21_a4b55c0b-20de-49b9-bebf-ce28fe02d364.jpg,https://comic.naver.com/webtoon/list?titleId=808732&tab=dailyPlus
117,악당의 끝은 선택이 아니다,티바,판타지,"진부하기 짝이 없는 로맨스 소설 속 악녀로 빙의한 채, 예정된 죽음에 정면으로 맞서는 이벨리아. 
스토리를 비틀어보려고 할수록 원작 그 자체가 그녀의 존재를 지우려 한다.
이벨리아는 본인을 죽이러 온 암살자 리프와 손을 잡고, 죽지 않기 위해 처절한 사투를 벌인다.",https://image-comic.pstatic.net/webtoon/814125/thumbnail/thumbnail_IMAG21_936a4228-eec7-4482-a2dc-af4543742d8e.jpg,https://comic.naver.com/webtoon/list?titleId=814125&tab=dailyPlus
118,소중한 날은 언제나 비가 내린다,RYO,로맨스,"결코 해선 안 될 사랑이란게 정말 있는걸까?
24살을 앞두고 5년동안 사귄 남자친구와 이별 후 도쿄로 상경해 그곳에서 여러 새로운 인연을 만나게 된다.
17살 연상의 마에노와 고등학교 선배인 카사자키.
새로운 사랑에 망설이며, 어엿한 어른 여자로서 성장해 간다.",https://image-comic.pstatic.net/webtoon/791737/thumbnail/thumbnail_IMAG21_3544439981134066022.jpg,https://comic.naver.com/webtoon/list?titleId=791737&tab=dailyPlus
119,싱글브로,아린,드라마,"냉동인간의 해동화가 보편화된 시기, 깨어난 아홉 살짜리 형을 맞이한 야구 실패생 스물아홉 동생 동원. 
그는 같은 얼굴을 한 형원이 다른 길을 갔으면 하지만, 아홉 살 형원의 꿈은 여전히 한양의 4번 타자다.
형에게 상처주지 않고 꿈을 포기하게 만들고 싶은 동원과, 그저 동원과 함께 야구하는 것이 행복한 형원. 
이 동상이몽은 과연 지속될 수 있을까?",https://image-comic.pstatic.net/webtoon/797761/thumbnail/thumbnail_IMAG21_4134978695669559653.jpg,https://comic.naver.com/webtoon/list?titleId=797761&tab=dailyPlus
120,세기말 데빌,섀이,판타지,"하늘에선 재가 내리고 땅에선 악마들이 기어다닌다.
소중한 것을 잃어버린 소녀와 헌터는 멸망한 세상을 여행한다.
살아남기 위해, 무엇을 위해 살아가야 할지 찾기위해.",https://image-comic.pstatic.net/webtoon/804418/thumbnail/thumbnail_IMAG21_c444df06-f06a-488d-bbf9-7479a28c9475.jpg,https://comic.naver.com/webtoon/list?titleId=804418&tab=dailyPlus
121,나는 여왕이다휴재,율페,로맨스,"고생만 하다 죽은 책 속 주인공 오필리아를 답답하다 느끼던 중, 갑자기 말을 걸어온 오필리아에 의해 빙의하게 된다.
여주의 몸으로 깨어났는데 다행히 아직 막장으로 흘러가기 전.
미래의 오필리아를 만나 자신이 여왕이 된 모습을 봤다며 미래를 바꿀 도박을 시작한다.
여러 시련과 고난 속 여왕이 되었지만 이 후 미래는 알지 못하는데....",https://image-comic.pstatic.net/webtoon/797728/thumbnail/thumbnail_IMAG21_7004614984478175842.jpg,https://comic.naver.com/webtoon/list?titleId=797728&tab=dailyPlus
122,이단,세모,액션,"초라한 행색에 거친 싸움 실력, 그러나 겉모습과 달리 대한민국 초상위층만 소유할 수 있는 블랙카드를 들고 있는 소년이 한 도시의 일진들을 처단하기 시작한다. 자신의 과거에 대한 키를 쥐고 있는 한 아이를 만나기 위해서...",https://image-comic.pstatic.net/webtoon/805657/thumbnail/thumbnail_IMAG21_c0bc21b7-edfc-406c-a5f7-33d984b8279c.jpg,https://comic.naver.com/webtoon/list?titleId=805657&tab=dailyPlus
123,청춘만개,ALTO,드라마,"3차 세계대전의 발발로 인해 가족과 떨어지게 된 지민과
박사님의 유언에 따라 사람답게 살아가고자 하는 전쟁로봇 오로라(코드Q_001).

종전 이후에도 만연한 착취와 갈등으로 결성된 저항군,
세계는 또 다시 위태롭게 출렁인다.
거대한 시대의 파도에 맞서는 '제 2의 잃어버린 세대', 그들의 성장 드라마.",https://image-comic.pstatic.net/webtoon/812352/thumbnail/thumbnail_IMAG21_8a94d8d3-bb74-454b-beb9-69cf912c620b.jpg,https://comic.naver.com/webtoon/list?titleId=812352&tab=dailyPlus
124,"울어주세요, 황태자님휴재",Duck담,로맨스,"소문이 안 좋은 황태자의 비 후보가 된 대공가의 영애 '리베라'. 
황태자와 최악의 첫 만남 이후 이 결혼을 피하기 위한 한 가지 방법을 듣는다.
바로 황태자가 가진 기적의 힘, 축복의 눈물을 얻어내는 것.
그런데 황태자는 찔러도 눈물 한 방울 나오지 않는 사람이었는데…",https://image-comic.pstatic.net/webtoon/784845/thumbnail/thumbnail_IMAG21_3546647805636535653.jpg,https://comic.naver.com/webtoon/list?titleId=784845&tab=dailyPlus
125,황녀인데 악녀입니다,한리앙,로맨스,"여성향 연애 육성 시물레이션 게임 ‘황녀를 부탁해’에 중독된 여고생 이소현.
횡단보도를 건너는 중에도 게임을 하다가 트럭에 치이고 만다.
다시 눈 뜬 곳은….
다름아닌 ‘황녀를 부탁해’ 게임 속 황녀 티아니르의 방!
내가 착하고 선하고 똑똑한 최애캐인 황녀가 되다니, 이대로 평생 살 거야!
그런데 잠깐, 왜 다들 나를 보는 눈빛이 안 좋은 거지?
착한 주인공이라고 생각했던 황녀가 사실 최고의 연기력을 자랑하는 악녀라고?!
절대 악녀로 살아갈 수 없다.
티아니르가 된 이소현은 악녀 이미지를 탈바꿈하기로 하는데….",https://image-comic.pstatic.net/webtoon/794779/thumbnail/thumbnail_IMAG21_7004330205919655009.jpg,https://comic.naver.com/webtoon/list?titleId=794779&tab=dailyPlus
126,"숨, 죽이다",환쟁이,스릴러,"비어있는 줄 알았던 저택, 하지만 그곳에선 납치에 이어 사체까지 발견되고! 7살짜리 아들과 그곳을 들렀던 가사도우미, 지윤은 쫓기기 시작한다! 과연 그들은 끝까지 살아남을 수 있을까?!",https://image-comic.pstatic.net/webtoon/804994/thumbnail/thumbnail_IMAG21_6094e0c7-994b-49b8-9729-4603810aac65.jpg,https://comic.naver.com/webtoon/list?titleId=804994&tab=dailyPlus
127,소녀셋 소년셋,찡나,로맨스,"남고와 여고가 붙어있는 고등학교. 남고 학생인 '정달새'는 여고의 청초한 학생 '가나연'을 짝사랑한다. '정달새'는 친한 친구들과 함께 다니며 나연과 친해질 기회를 기다린다. 그러던 어느 날, 시원하게 쌍욕질을 하는 여학생의 목소리를 듣게 되는데... 세상에, 그 여학생의 정체는 '가나연'이다!?",https://image-comic.pstatic.net/webtoon/811664/thumbnail/thumbnail_IMAG21_1e9d27cc-d69b-4d0d-8cde-e8c790e8972e.jpg,https://comic.naver.com/webtoon/list?titleId=811664&tab=dailyPlus
128,사이비 러브,사냥사슴꾼,감성,"악마숭배 컨셉 스트리머 '루시하'로 이중생활을 하고 있는,
사이비 종교와 엮인 상처를 지고 살아가는 N잡러 대학생 백가인.
…그런데 방송을 보고 진짜 악마, '인큐버스'가 나타났다?!
악마, 인간, 그리고… 천사?!

‘사이비’ 아닙니다, 캠퍼스 판타지 로맨스!!",https://image-comic.pstatic.net/webtoon/813403/thumbnail/thumbnail_IMAG21_8acfe881-9770-4010-82eb-ce84778b6a64.jpg,https://comic.naver.com/webtoon/list?titleId=813403&tab=dailyPlus
